id,role,category,skill,question_type,difficulty,seniority,question,interview_intent,expected_points,source_type,answer
PM_077,产品经理,产品策略,创新思维,基础概念,高级,3-5年｜5年以上,如果给你1000万预算和6个月时间，要在传统行业中（如餐饮、教育、医疗）选择一个方向进行数字化转型的产品创新，你会选择哪个行业？理由是什么？你会如何制定产品方案和落地路径？,考察候选人的行业洞察力、创新思维以及从0到1的产品规划和资源整合能力,行业选择逻辑：市场规模、数字化成熟度、痛点程度、政策方向 问题定义：选定的具体场景和核心痛点 产品方案：MVP形态、技术方案、关键功能 落地路径：试点选择、迭代节奏、推广策略 风险评估：政策风险、技术风险、市场风险及应对,self_instruct,
PM_078,产品经理,用户研究,用户画像,业务场景或案例题,初级,校招｜1-3年,你刚加入一个团队，负责一款面向Z世代的社交产品。你会通过哪些方法快速建立对目标用户群体的深刻理解？请列出你的研究计划。,考察初级PM的用户研究方法和快速学习能力,二手研究：行业报告、竞品分析、社交媒体趋势 定量研究：问卷调研、平台现有数据分析 定性研究：用户访谈（至少10-15人）、日记研究 沉浸体验：亲自长时间使用竞品和自身产品 内部协作：与运营、客服团队沟通获取一线反馈,self_instruct,
PM_079,产品经理,项目管理,项目推进,行为面试题,中级,1-3年｜3-5年,描述一个你负责的项目在开发过程中发生了重大需求变更的经历。你是如何评估变更影响、调整计划并确保团队保持士气的？,考察候选人应对变更的灵活性和项目管理能力,变更评估：对目标、范围、资源、时间的影响分析 沟通流程：及时同步干系人，说明变更原因和预期影响 计划调整：重新排定优先级，砍掉非核心功能 团队管理：说明变更原因让团队理解，避免无用功感 复盘总结：分析变更原因，优化需求流程避免类似情况,self_instruct,
PM_080,产品经理,产品设计,信息架构,方案权衡或开放题,中级,1-3年｜3-5年,一个内容型App的信息架构越来越复杂，用户反馈找不到想看的内容，新功能入口的发现率也很低。请设计优化方案，包括信息架构重构、导航设计和搜索体验提升。,考察候选人对信息架构和导航设计的系统化思考,现状分析：通过用户行为数据和可用性测试找到痛点 信息架构优化：卡片分类法重构内容分类，简化层级深度 导航设计：底栏/侧栏/悬浮入口的合理运用，个性化推荐 搜索体验：搜索联想、多维度筛选、搜索结果排序优化 新功能发现：引导提示、场景化推荐、渐进式展示,self_instruct,
PM_081,产品经理,产品策略,产品定位,基础概念,高级,3-5年｜5年以上,我们的一款工具型产品面临DAU持续下滑，同时用户平均使用时长在上升。这个数据特征说明了什么？你会如何制定产品策略来扭转局面？,考察候选人对数据异常信号的解读能力和战略调整能力,数据解读：DAU下降+使用时长上升说明用户群体在缩小但核心用户粘性增强 问题诊断：漏斗分析流失环节、竞品对比、用户流失调研 策略调整：扩大用户获取渠道、降低使用门槛、新增轻量级功能 新用户激活：优化首次使用体验，缩短价值感知路径 增长飞轮：引入社交裂变或内容生态带动用户增长,self_instruct,
PM_082,产品经理,技术理解,技术方案评估,行为面试题,中级,1-3年｜3-5年,请分享一次你在产品方案中提出的技术需求被研发团队认为实现成本过高而拒绝的经历。你是如何评估这个需求的真实价值并找到替代方案的？,考察候选人技术理解能力、成本意识以及和技术团队的有效沟通方式,需求背景和原始方案 研发团队的具体反对理由和成本估算 重新评估：用户价值VS实现成本，寻找最小可行方案 替代方案：调整实现方式或寻找曲线救国的方案 最终结果和双方的满意度,self_instruct,
PM_083,产品经理,数据分析,用户行为分析,业务场景或案例题,初级,校招｜1-3年,某电商平台的购物车转化率显著低于行业平均水平。请分析可能的原因，并提出数据驱动的优化建议。,考察初级PM的电商业务理解和数据分析思路,数据拆解：分渠道、分品类、分用户群对比转化率 漏斗分析：加购→结算→支付各个环节的流失率 可能原因：运费过高、支付方式少、页面加载慢、价格不透明 竞品对标：分析竞品购物车流程的差异 优化建议：A/B测试验证各优化假设,self_instruct,
PM_084,产品经理,用户研究,满意度调研,基础概念,初级,校招｜1-3年,请设计一个用户满意度调研方案，用来评估产品最近一次大版本更新的效果。如何设计问卷、选择样本和分析结果？,考察初级PM的基础调研能力，是否掌握基本的用户研究方法论,调研目标：评估满意度、发现改进点、验证产品方向 问卷设计：NPS评分+功能满意度打分+开放性问题 样本选择：分层抽样（活跃度、版本、用户属性） 数据分析：定量数据统计结合定性反馈归类 结果应用：优先级排序形成改进计划,self_instruct,
PM_085,产品经理,产品策略,国际化,基础概念,高级,3-5年｜5年以上,公司计划将一款在国内成功的社交电商产品拓展到东南亚市场。作为产品负责人，你会如何进行本地化策略的规划？需要考虑哪些核心差异点？,考察候选人的国际化视野和本地化策略规划能力,市场分析：各国文化差异、支付习惯、物流基础设施、网络环境 本地化策略：不仅是语言翻译，而是功能体验本地化 运营策略：本地KOL合作、节日营销、社区运营 组织架构：本地化团队的搭建和与总部的协作机制 分阶段进入策略：选择1-2个国家作为试点,self_instruct,
PM_086,产品经理,产品设计,社交功能,方案权衡或开放题,中级,1-3年｜3-5年,设计一个面向职场人士的轻社交功能，目的是帮助同一公司或行业的用户建立有价值的职业连接，但又不想做成LinkedIn的完全移植版。请给出设计思路。,考察候选人在垂直场景下的社交产品设计能力和差异化思维,定位差异：轻松、真实、低压力的轻社交 匹配机制：基于共同话题、行业、活动而非简历匹配 核心功能：话题讨论、线上轻交流、线下活动匹配 隐私控制：分级的个人信息公开范围 价值闭环：从线上交流到实际的职业帮助,self_instruct,
PM_087,产品经理,项目管理,敏捷开发,行为面试题,中级,1-3年｜3-5年,在敏捷开发模式下，产品经理的职责边界如何界定？你和Scrum Master、技术负责人之间的分工是怎样的？请结合你的实际经验说明。,考察候选人对敏捷方法论的理解程度和在实际工作中的角色认知,角色定位：PM负责what和why，Scrum Master负责how（流程），技术负责人负责how（实现） 需求管理：Backlog维护、User Story编写、优先级排序 迭代管理：Sprint计划、评审、复盘中的PM角色 沟通协作：日常站会参与适度、不做微观管理 结合实际案例说明成功协作模式,self_instruct,
PM_088,产品经理,产品策略,产品规划与路线图,业务场景或案例题,中级,1-3年｜3-5年,假设你负责一款DAU 500万的短视频App，下季度需要将用户日均使用时长提升15%。预算有限，只能聚焦一个方向：要么优化推荐算法提升内容匹配度，要么增加社交互动功能（如合拍、挑战赛）。你会如何决策？请给出分析框架。,考察候选人在资源受限条件下的战略优先级判断能力，以及是否具备结构化的产品规划思维,先拆解日均使用时长的构成（启动次数×单次时长），定位当前瓶颈；评估两个方向对指标的预期影响范围和置信度，可引用同类产品的Benchmark；考虑实施成本、周期和风险（推荐算法优化周期长但杠杆高，社交功能见效快但可能偏离核心场景）；提出可验证的最小可行方案，如先在10%用户中A/B测试；给出清晰的决策标准与回退机制,self_instruct,
PM_089,产品经理,用户研究,用户需求挖掘,行为面试题,初级,校招｜1-3年,请分享一个你通过用户访谈发现了一个与数据表现完全相反的用户洞察的案例。你是如何设计访谈提纲的？最终结论是什么？,考察候选人是否具备真正的用户共情能力，以及能否区分用户说了什么和用户实际做了什么之间的鸿沟,具体描述矛盾点——数据表现与用户自述之间的反差；访谈提纲的设计逻辑：从开放性问题到聚焦问题，避免引导性提问；如何使用5 Whys或追问技巧挖掘深层动机；如何验证洞察（如通过原型测试或小范围实验）；最终如何影响了产品决策,self_instruct,
